split_seed,contract_id,model,k,precision_at_k,recall_at_k,n_missing_eligible_categories
44,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,TextPlusLayout,3,1.0,0.14285714285714285,21
44,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,TextPlusLayout,5,1.0,0.23809523809523808,21
44,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,TextPlusLayout,10,1.0,0.47619047619047616,21
44,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,TextPlusLayout,3,1.0,0.10344827586206896,29
44,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,TextPlusLayout,5,1.0,0.1724137931034483,29
44,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,TextPlusLayout,10,1.0,0.3448275862068966,29
44,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules,TextPlusLayout,3,1.0,0.09090909090909091,33
44,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules,TextPlusLayout,5,1.0,0.15151515151515152,33
44,SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules,TextPlusLayout,10,1.0,0.30303030303030304,33
44,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,TextPlusLayout,3,1.0,0.10344827586206896,29
44,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,TextPlusLayout,5,1.0,0.1724137931034483,29
44,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,TextPlusLayout,10,1.0,0.3448275862068966,29
44,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,TextPlusLayout,3,1.0,0.15,20
44,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,TextPlusLayout,5,1.0,0.25,20
44,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,TextPlusLayout,10,0.8,0.4,20
44,FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,TextPlusLayout,3,1.0,0.1,30
44,FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,TextPlusLayout,5,1.0,0.16666666666666666,30
44,FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,TextPlusLayout,10,1.0,0.3333333333333333,30
44,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,TextPlusLayout,3,1.0,0.12,25
44,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,TextPlusLayout,5,1.0,0.2,25
44,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,TextPlusLayout,10,1.0,0.4,25
44,GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT,TextPlusLayout,3,1.0,0.08108108108108109,37
44,GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT,TextPlusLayout,5,1.0,0.13513513513513514,37
44,GULFSOUTHMEDICALSUPPLYINC_12_24_1997-EX-4-AFFILIATE AGREEMENT,TextPlusLayout,10,1.0,0.2702702702702703,37
44,"ADMA BioManufacturing, LLC - Amendment #3 to Manufacturing Agreement",TextPlusLayout,3,1.0,0.09090909090909091,33
44,"ADMA BioManufacturing, LLC - Amendment #3 to Manufacturing Agreement",TextPlusLayout,5,1.0,0.15151515151515152,33
44,"ADMA BioManufacturing, LLC - Amendment #3 to Manufacturing Agreement",TextPlusLayout,10,1.0,0.30303030303030304,33
44,"CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement",TextPlusLayout,3,1.0,0.13636363636363635,22
44,"CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement",TextPlusLayout,5,1.0,0.22727272727272727,22
44,"CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement",TextPlusLayout,10,0.9,0.4090909090909091,22
44,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",TextPlusLayout,3,0.6666666666666666,0.08,25
44,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",TextPlusLayout,5,0.8,0.16,25
44,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",TextPlusLayout,10,0.9,0.36,25
44,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",TextPlusLayout,3,1.0,0.125,24
44,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",TextPlusLayout,5,1.0,0.20833333333333334,24
44,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",TextPlusLayout,10,0.9,0.375,24
44,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,3,1.0,0.08823529411764706,34
44,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,5,1.0,0.14705882352941177,34
44,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,10,1.0,0.29411764705882354,34
44,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,TextPlusLayout,3,1.0,0.1,30
44,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,TextPlusLayout,5,1.0,0.16666666666666666,30
44,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,TextPlusLayout,10,1.0,0.3333333333333333,30
44,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,TextPlusLayout,3,0.6666666666666666,0.09523809523809523,21
44,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,TextPlusLayout,5,0.8,0.19047619047619047,21
44,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,TextPlusLayout,10,0.7,0.3333333333333333,21
44,"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",TextPlusLayout,3,1.0,0.07894736842105263,38
44,"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",TextPlusLayout,5,1.0,0.13157894736842105,38
44,"MACY_S,INC_05_11_2020-EX-99.4-JOINT FILING AGREEMENT",TextPlusLayout,10,1.0,0.2631578947368421,38
44,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,TextPlusLayout,3,1.0,0.12,25
44,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,TextPlusLayout,5,1.0,0.2,25
44,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,TextPlusLayout,10,0.8,0.32,25
44,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,TextPlusLayout,3,1.0,0.10714285714285714,28
44,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,TextPlusLayout,5,0.8,0.14285714285714285,28
44,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,TextPlusLayout,10,0.9,0.32142857142857145,28
44,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",TextPlusLayout,3,1.0,0.08571428571428572,35
44,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",TextPlusLayout,5,1.0,0.14285714285714285,35
44,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",TextPlusLayout,10,1.0,0.2857142857142857,35
44,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,TextPlusLayout,3,1.0,0.1111111111111111,27
44,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,TextPlusLayout,5,0.8,0.14814814814814814,27
44,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,TextPlusLayout,10,0.9,0.3333333333333333,27
44,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,3,1.0,0.08571428571428572,35
44,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,5,1.0,0.14285714285714285,35
44,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,10,1.0,0.2857142857142857,35
44,"INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement",TextPlusLayout,3,1.0,0.10344827586206896,29
44,"INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement",TextPlusLayout,5,1.0,0.1724137931034483,29
44,"INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement",TextPlusLayout,10,1.0,0.3448275862068966,29
44,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1,TextPlusLayout,3,1.0,0.1875,16
44,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1,TextPlusLayout,5,1.0,0.3125,16
44,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1,TextPlusLayout,10,0.8,0.5,16
44,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,TextPlusLayout,3,1.0,0.1111111111111111,27
44,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,TextPlusLayout,5,1.0,0.18518518518518517,27
44,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,TextPlusLayout,10,1.0,0.37037037037037035,27
44,CHERRYHILLMORTGAGEINVESTMENTCORP_09_26_2013-EX-10.1-Strategic Alliance Agreement,TextPlusLayout,3,1.0,0.08571428571428572,35
44,CHERRYHILLMORTGAGEINVESTMENTCORP_09_26_2013-EX-10.1-Strategic Alliance Agreement,TextPlusLayout,5,1.0,0.14285714285714285,35
44,CHERRYHILLMORTGAGEINVESTMENTCORP_09_26_2013-EX-10.1-Strategic Alliance Agreement,TextPlusLayout,10,1.0,0.2857142857142857,35
44,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",TextPlusLayout,3,1.0,0.11538461538461539,26
44,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",TextPlusLayout,5,1.0,0.19230769230769232,26
44,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",TextPlusLayout,10,1.0,0.38461538461538464,26
44,"VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT",TextPlusLayout,3,1.0,0.1,30
44,"VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT",TextPlusLayout,5,1.0,0.16666666666666666,30
44,"VNUE,INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT",TextPlusLayout,10,1.0,0.3333333333333333,30
44,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,TextPlusLayout,3,1.0,0.08823529411764706,34
44,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,TextPlusLayout,5,1.0,0.14705882352941177,34
44,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,TextPlusLayout,10,1.0,0.29411764705882354,34
44,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,TextPlusLayout,3,1.0,0.1111111111111111,27
44,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,TextPlusLayout,5,1.0,0.18518518518518517,27
44,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,TextPlusLayout,10,1.0,0.37037037037037035,27
44,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement3,TextPlusLayout,3,1.0,0.07894736842105263,38
44,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement3,TextPlusLayout,5,1.0,0.13157894736842105,38
44,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement3,TextPlusLayout,10,1.0,0.2631578947368421,38
44,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",TextPlusLayout,3,1.0,0.07894736842105263,38
44,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",TextPlusLayout,5,1.0,0.13157894736842105,38
44,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",TextPlusLayout,10,1.0,0.2631578947368421,38
44,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,TextPlusLayout,3,1.0,0.1,30
44,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,TextPlusLayout,5,1.0,0.16666666666666666,30
44,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,TextPlusLayout,10,0.9,0.3,30
44,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",TextPlusLayout,3,1.0,0.12,25
44,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",TextPlusLayout,5,1.0,0.2,25
44,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",TextPlusLayout,10,1.0,0.4,25
44,"HC2HOLDINGS,INC_05_14_2020-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,3,1.0,0.08823529411764706,34
44,"HC2HOLDINGS,INC_05_14_2020-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,5,1.0,0.14705882352941177,34
44,"HC2HOLDINGS,INC_05_14_2020-EX-10.1-COOPERATION AGREEMENT",TextPlusLayout,10,1.0,0.29411764705882354,34
44,"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT",TextPlusLayout,3,1.0,0.09090909090909091,33
44,"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT",TextPlusLayout,5,0.8,0.12121212121212122,33
44,"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT",TextPlusLayout,10,0.8,0.24242424242424243,33
44,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,TextPlusLayout,3,1.0,0.10344827586206896,29
44,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,TextPlusLayout,5,1.0,0.1724137931034483,29
44,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,TextPlusLayout,10,1.0,0.3448275862068966,29
44,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1,TextPlusLayout,3,0.6666666666666666,0.16666666666666666,12
44,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1,TextPlusLayout,5,0.8,0.3333333333333333,12
44,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1,TextPlusLayout,10,0.8,0.6666666666666666,12
44,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextPlusLayout,3,1.0,0.09375,32
44,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextPlusLayout,5,1.0,0.15625,32
44,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",TextPlusLayout,10,1.0,0.3125,32
44,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,TextPlusLayout,3,1.0,0.10344827586206896,29
44,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,TextPlusLayout,5,1.0,0.1724137931034483,29
44,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,TextPlusLayout,10,1.0,0.3448275862068966,29
44,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,TextPlusLayout,3,1.0,0.13043478260869565,23
44,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,TextPlusLayout,5,1.0,0.21739130434782608,23
44,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,TextPlusLayout,10,0.9,0.391304347826087,23
44,IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT,TextPlusLayout,3,1.0,0.10714285714285714,28
44,IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT,TextPlusLayout,5,1.0,0.17857142857142858,28
44,IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT,TextPlusLayout,10,1.0,0.35714285714285715,28
44,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,TextPlusLayout,3,1.0,0.13636363636363635,22
44,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,TextPlusLayout,5,0.8,0.18181818181818182,22
44,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,TextPlusLayout,10,0.9,0.4090909090909091,22
44,ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE AGREEMENT,FrequencyPrior,3,1.0,0.07894736842105263,38
44,ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE AGREEMENT,FrequencyPrior,5,1.0,0.13157894736842105,38
44,ZONDWINDSYSTEMPARTNERSLTDSERIES85-B_04_03_2006-EX-10-MANAGEMENT AND MAINTENANCE AGREEMENT,FrequencyPrior,10,1.0,0.2631578947368421,38
44,IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement,FrequencyPrior,3,1.0,0.10344827586206896,29
44,IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement,FrequencyPrior,5,1.0,0.1724137931034483,29
44,IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement,FrequencyPrior,10,1.0,0.3448275862068966,29
44,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,FrequencyPrior,3,1.0,0.08333333333333333,36
44,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,FrequencyPrior,5,1.0,0.1388888888888889,36
44,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,FrequencyPrior,10,1.0,0.2777777777777778,36
44,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,FrequencyPrior,3,1.0,0.09090909090909091,33
44,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,FrequencyPrior,5,1.0,0.15151515151515152,33
44,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,FrequencyPrior,10,1.0,0.30303030303030304,33
44,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,FrequencyPrior,3,1.0,0.08823529411764706,34
44,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,FrequencyPrior,5,1.0,0.14705882352941177,34
44,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,FrequencyPrior,10,1.0,0.29411764705882354,34
44,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,FrequencyPrior,3,1.0,0.11538461538461539,26
44,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,FrequencyPrior,5,1.0,0.19230769230769232,26
44,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,FrequencyPrior,10,0.9,0.34615384615384615,26
44,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,FrequencyPrior,3,1.0,0.125,24
44,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,FrequencyPrior,5,1.0,0.20833333333333334,24
44,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,FrequencyPrior,10,0.8,0.3333333333333333,24
44,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",FrequencyPrior,3,1.0,0.1111111111111111,27
44,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",FrequencyPrior,5,1.0,0.18518518518518517,27
44,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",FrequencyPrior,10,1.0,0.37037037037037035,27
44,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,FrequencyPrior,3,1.0,0.11538461538461539,26
44,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,FrequencyPrior,5,1.0,0.19230769230769232,26
44,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,FrequencyPrior,10,0.9,0.34615384615384615,26
44,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement,FrequencyPrior,3,0.6666666666666666,0.08333333333333333,24
44,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement,FrequencyPrior,5,0.6,0.125,24
44,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement,FrequencyPrior,10,0.8,0.3333333333333333,24
44,EbixInc_20010515_10-Q_EX-10.3_4049767_EX-10.3_Co-Branding Agreement,FrequencyPrior,3,1.0,0.13043478260869565,23
44,EbixInc_20010515_10-Q_EX-10.3_4049767_EX-10.3_Co-Branding Agreement,FrequencyPrior,5,1.0,0.21739130434782608,23
44,EbixInc_20010515_10-Q_EX-10.3_4049767_EX-10.3_Co-Branding Agreement,FrequencyPrior,10,0.9,0.391304347826087,23
44,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,FrequencyPrior,3,1.0,0.1,30
44,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,FrequencyPrior,5,1.0,0.16666666666666666,30
44,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,FrequencyPrior,10,1.0,0.3333333333333333,30
44,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),FrequencyPrior,3,1.0,0.08571428571428572,35
44,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),FrequencyPrior,5,1.0,0.14285714285714285,35
44,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),FrequencyPrior,10,1.0,0.2857142857142857,35
44,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,FrequencyPrior,3,1.0,0.10714285714285714,28
44,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,FrequencyPrior,5,0.8,0.14285714285714285,28
44,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,FrequencyPrior,10,0.9,0.32142857142857145,28
44,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,FrequencyPrior,3,1.0,0.08823529411764706,34
44,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,FrequencyPrior,5,1.0,0.14705882352941177,34
44,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,FrequencyPrior,10,1.0,0.29411764705882354,34
44,EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,FrequencyPrior,3,1.0,0.09375,32
44,EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,FrequencyPrior,5,1.0,0.15625,32
44,EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,FrequencyPrior,10,1.0,0.3125,32
44,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,FrequencyPrior,3,1.0,0.11538461538461539,26
44,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,FrequencyPrior,5,1.0,0.19230769230769232,26
44,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,FrequencyPrior,10,0.9,0.34615384615384615,26
44,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,FrequencyPrior,3,1.0,0.13636363636363635,22
44,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,FrequencyPrior,5,1.0,0.22727272727272727,22
44,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,FrequencyPrior,10,0.9,0.4090909090909091,22
