split_seed,clause_category,model,precision,recall,f1,auroc
42,No-Solicit Of Customers,TextPlusLayout,0.16666666666666666,0.4444444444444444,0.24242424242424243,0.7282913165266106
42,No-Solicit Of Customers,TextPlusLayoutPlusRetrieval,0.25,0.5555555555555556,0.3448275862068966,0.8225957049486461
42,No-Solicit Of Employees,TextOnly,0.5,0.3,0.375,0.8657407407407407
42,No-Solicit Of Employees,TextPlusLayout,0.3333333333333333,0.45,0.3829787234042553,0.8305555555555555
42,No-Solicit Of Employees,TextPlusLayoutPlusRetrieval,0.5,0.65,0.5652173913043478,0.875925925925926
42,Non-Compete,TextOnly,0.45454545454545453,0.5357142857142857,0.4918032786885246,0.7903571428571429
42,Non-Compete,TextPlusLayout,0.4878048780487805,0.7142857142857143,0.5797101449275363,0.8121428571428572
42,Non-Compete,TextPlusLayoutPlusRetrieval,0.42857142857142855,0.6428571428571429,0.5142857142857142,0.8078571428571428
43,Affiliate License-Licensee,TextOnly,0.6428571428571429,0.5625,0.6,0.8197544642857143
43,Affiliate License-Licensee,TextPlusLayout,0.43478260869565216,0.625,0.5128205128205128,0.8694196428571428
43,Affiliate License-Licensee,TextPlusLayoutPlusRetrieval,0.5,0.6875,0.5789473684210527,0.89453125
43,Affiliate License-Licensor,TextOnly,0.3,0.75,0.42857142857142855,0.9475806451612904
43,Affiliate License-Licensor,TextPlusLayout,0.21428571428571427,0.75,0.3333333333333333,0.9213709677419355
43,Affiliate License-Licensor,TextPlusLayoutPlusRetrieval,0.2,0.75,0.3157894736842105,0.9274193548387097
43,Agreement Date,TextOnly,0.6410256410256411,0.6097560975609756,0.625,0.8174936921783011
43,Agreement Date,TextPlusLayout,0.6037735849056604,0.7804878048780488,0.6808510638297872,0.8460891505466779
43,Agreement Date,TextPlusLayoutPlusRetrieval,0.6274509803921569,0.7804878048780488,0.6956521739130435,0.8640313989346791
43,Anti-Assignment,TextOnly,0.8404255319148937,0.9080459770114943,0.8729281767955801,0.8940285954583683
43,Anti-Assignment,TextPlusLayout,0.8876404494382022,0.9080459770114943,0.8977272727272727,0.9108494533221194
43,Anti-Assignment,TextPlusLayoutPlusRetrieval,0.8863636363636364,0.896551724137931,0.8914285714285715,0.8931875525651808
43,Audit Rights,TextOnly,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.8459821428571428
43,Audit Rights,TextPlusLayout,0.7636363636363637,0.75,0.7567567567567568,0.871031746031746
43,Audit Rights,TextPlusLayoutPlusRetrieval,0.7547169811320755,0.7142857142857143,0.7339449541284404,0.8601190476190476
43,Cap On Liability,TextOnly,0.8088235294117647,0.8208955223880597,0.8148148148148148,0.9158306826523123
43,Cap On Liability,TextPlusLayout,0.8181818181818182,0.8059701492537313,0.8120300751879699,0.884511866895033
43,Cap On Liability,TextPlusLayoutPlusRetrieval,0.7746478873239436,0.8208955223880597,0.7971014492753623,0.8536824076339614
43,Change Of Control,TextOnly,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.7648819421350183
43,Change Of Control,TextPlusLayout,0.475,0.6129032258064516,0.5352112676056338,0.7908214166943798
43,Change Of Control,TextPlusLayoutPlusRetrieval,0.43902439024390244,0.5806451612903226,0.5,0.7971400066511474
43,Competitive Restriction Exception,TextOnly,0.5,0.45454545454545453,0.47619047619047616,0.8597770154373928
43,Competitive Restriction Exception,TextPlusLayout,0.5517241379310345,0.7272727272727273,0.6274509803921569,0.8893653516295026
43,Competitive Restriction Exception,TextPlusLayoutPlusRetrieval,0.42424242424242425,0.6363636363636364,0.509090909090909,0.855917667238422
